SYMBOL,SERIES,DATE,PREV. CLOSE,OPEN,HIGH,LOW,LTP,CLOSE,VWAP,VOLUME,VALUE,NO. OF TRADES,DELIVERABLE QTY,DELIVERABLE %
TCS,EQ,2021-03-18,3112.95,3125.95,3146.45,2987.05,3042.0,3036.5,3083.67,3656306,11274828058.35,164183,1670043.0,45.68
TCS,EQ,2021-03-19,3036.5,3030.0,3099.0,3005.0,3054.8,3050.2,3049.18,5776626,17613985029.65,153489,3138698.0,54.33
TCS,EQ,2021-03-22,3050.2,3048.7,3139.45,3018.65,3128.0,3129.65,3086.03,2821646,8707678923.1,137406,1165276.0,41.3
TCS,EQ,2021-03-23,3129.65,3140.0,3169.0,3122.85,3142.0,3142.6,3148.33,3305973,10408299726.9,167131,1615396.0,48.86
TCS,EQ,2021-03-24,3142.6,3111.2,3152.3,3111.15,3123.6,3121.1,3130.63,2207104,6909631859.0,110682,930779.0,42.17
TCS,EQ,2021-03-25,3121.1,3112.2,3130.85,3050.0,3074.5,3064.85,3091.11,3179786,9829064107.9,153808,1567362.0,49.29
TCS,EQ,2021-03-26,3064.85,3090.65,3118.0,3043.05,3062.0,3066.8,3078.97,3697370,11384084592.3,201134,1512152.0,40.9
TCS,EQ,2021-03-30,3066.8,3083.0,3188.45,3060.9,3172.0,3158.55,3139.65,4694261,14738334444.25,191356,2277177.0,48.51
TCS,EQ,2021-03-31,3158.55,3155.0,3205.0,3132.0,3175.3,3177.85,3177.88,3530069,11218135153.05,156653,1236712.0,35.03
TCS,EQ,2021-04-01,3177.85,3191.1,3215.0,3145.0,3167.0,3165.0,3178.41,4285076,13619743474.75,154796,2256615.0,52.66
TCS,EQ,2021-04-05,3165.0,3171.0,3263.0,3151.0,3241.0,3238.9,3206.75,5317862,17053050939.6,229667,2518855.0,47.37
TCS,EQ,2021-04-06,3238.9,3275.0,3275.0,3230.0,3266.5,3264.7,3254.36,2291562,7457570557.4,109190,834510.0,36.42
TCS,EQ,2021-04-07,3264.7,3259.0,3277.55,3234.8,3271.0,3271.4,3258.05,2491268,8116666257.7,122792,1125695.0,45.19
TCS,EQ,2021-04-08,3271.4,3270.0,3335.0,3266.05,3315.0,3317.35,3314.03,2578118,8543956094.1,142722,987260.0,38.29
TCS,EQ,2021-04-09,3317.35,3354.0,3354.35,3308.0,3325.0,3322.25,3327.38,2911129,9686422200.65,114832,1043656.0,35.85
TCS,EQ,2021-04-12,3322.25,3322.25,3338.1,3213.2,3250.0,3246.55,3275.21,3791828,12419018301.0,202522,1329121.0,35.05
TCS,EQ,2021-04-13,3246.55,3214.0,3214.0,3073.05,3120.0,3104.05,3116.13,8654596,26968883551.05,436638,3104217.0,35.87
TCS,EQ,2021-04-15,3104.05,3160.3,3237.25,3087.45,3227.0,3218.95,3168.14,6062760,19207655907.6,219212,3038656.0,50.12
TCS,EQ,2021-04-16,3218.95,3229.0,3247.0,3182.6,3186.1,3195.15,3209.11,3224657,10348287512.6,123918,1401641.0,43.47
TCS,EQ,2021-04-19,3195.15,3169.0,3189.0,3135.1,3159.15,3161.8,3164.13,2679106,8477031167.55,126444,1340909.0,50.05
TCS,EQ,2021-04-20,3161.8,3225.0,3225.35,3126.35,3140.0,3144.55,3150.28,3141893,9897843132.45,162928,1747537.0,55.62
TCS,EQ,2021-04-22,3144.55,3148.0,3148.0,3105.25,3121.05,3118.8,3122.39,1988980,6210380335.4,172941,1191717.0,59.92
TCS,EQ,2021-04-23,3118.8,3105.0,3119.0,3091.05,3110.2,3109.5,3105.86,1615309,5016930338.85,93127,772358.0,47.81
TCS,EQ,2021-04-26,3109.5,3102.05,3153.0,3088.05,3100.05,3100.8,3122.35,2490260,7775464961.2,87012,1345353.0,54.02
TCS,EQ,2021-04-27,3100.8,3106.0,3136.1,3103.0,3132.75,3132.0,3122.18,1471417,4594035861.35,97077,849767.0,57.75
TCS,EQ,2021-04-28,3132.0,3149.95,3151.0,3112.0,3123.0,3124.1,3125.72,1639037,5123175756.75,76017,847762.0,51.72
TCS,EQ,2021-04-29,3124.1,3145.6,3157.35,3105.5,3114.45,3115.25,3130.83,1621395,5076305907.85,98275,837567.0,51.66
TCS,EQ,2021-04-30,3115.25,3099.0,3132.05,3020.0,3040.0,3035.65,3063.19,3072305,9411056605.1,157829,1942473.0,63.23
TCS,EQ,2021-05-03,3035.65,3024.9,3055.0,3004.0,3035.85,3037.0,3035.65,1545831,4692605166.2,109575,636257.0,41.16
TCS,EQ,2021-05-04,3037.0,3062.8,3090.0,3035.0,3052.9,3049.75,3061.2,1990777,6094167595.3,94786,912440.0,45.83
TCS,EQ,2021-05-05,3049.75,3070.0,3099.4,3052.4,3095.75,3095.7,3083.22,1939289,5979255988.85,115524,1003404.0,51.74
TCS,EQ,2021-05-06,3095.7,3105.5,3134.0,3074.0,3115.9,3111.45,3107.27,1791671,5567213773.1,72680,831131.0,46.39
TCS,EQ,2021-05-07,3111.45,3133.0,3159.85,3111.8,3131.0,3132.9,3136.92,1912540,5999492210.4,94194,946390.0,49.48
TCS,EQ,2021-05-10,3132.9,3145.95,3164.2,3125.0,3147.0,3145.5,3145.94,2137153,6723356016.9,100229,1258111.0,58.87
TCS,EQ,2021-05-11,3145.5,3125.0,3128.1,3091.15,3120.0,3122.6,3111.04,2415625,7515102667.1,93623,1484826.0,61.47
TCS,EQ,2021-05-12,3122.6,3120.0,3120.0,3070.6,3085.5,3087.6,3086.76,1978558,6107329661.55,101860,1219688.0,61.65
TCS,EQ,2021-05-14,3087.6,3098.5,3098.5,3040.0,3052.0,3051.5,3051.89,2043935,6237862560.75,126572,1281535.0,62.7
TCS,EQ,2021-05-17,3051.5,3055.0,3075.2,3036.0,3072.75,3069.75,3054.41,2890462,8828642067.75,98199,1759849.0,60.88
TCS,EQ,2021-05-18,3069.75,3100.0,3124.0,3078.0,3089.0,3088.8,3097.13,2098538,6499442922.95,65396,1156834.0,55.13
TCS,EQ,2021-05-19,3088.8,3084.0,3118.0,3067.1,3084.9,3082.0,3095.03,1986041,6146847715.9,112427,1244083.0,62.64
TCS,EQ,2021-05-20,3082.0,3067.1,3088.8,3052.1,3060.65,3060.0,3065.96,2329027,7140693825.45,110631,1512325.0,64.93
TCS,EQ,2021-05-21,3060.0,3061.0,3088.2,3055.1,3080.5,3080.5,3075.95,1685566,5184715065.35,74555,1085313.0,64.39
TCS,EQ,2021-05-24,3080.5,3081.5,3105.0,3072.0,3082.45,3081.5,3089.42,1652260,5104527041.8,79516,896770.0,54.28
TCS,EQ,2021-05-25,3081.5,3092.0,3128.25,3082.1,3115.0,3114.0,3111.62,1841613,5730395912.55,122270,902281.0,48.99
TCS,EQ,2021-05-26,3114.0,3120.0,3165.0,3103.8,3158.0,3158.5,3143.41,1923753,6047145461.35,98431,937133.0,48.71
TCS,EQ,2021-05-27,3158.5,3161.95,3217.75,3161.8,3198.0,3180.0,3189.1,5959785,19006345222.15,181046,3733267.0,62.64
TCS,EQ,2021-05-28,3180.0,3189.5,3198.0,3135.65,3146.35,3143.6,3161.25,1763701,5575492889.05,98509,941310.0,53.37
TCS,EQ,2021-05-31,3143.6,3150.0,3170.35,3128.6,3163.4,3159.15,3155.52,1652799,5215439448.1,86026,731415.0,44.25
TCS,EQ,2021-06-01,3159.15,3168.6,3169.95,3132.0,3153.9,3153.0,3147.93,1377441,4336083044.9,91948,748839.0,54.36
TCS,EQ,2021-06-02,3153.0,3150.85,3159.45,3115.0,3135.0,3129.45,3128.08,2240078,7007134474.8,132990,1411614.0,63.02
TCS,EQ,2021-06-03,3129.45,3154.55,3154.55,3122.65,3144.9,3141.25,3136.68,1281706,4020300713.05,91185,617798.0,48.2
TCS,EQ,2021-06-04,3141.25,3128.0,3156.85,3125.0,3138.5,3143.75,3140.46,1836060,5766071003.15,78503,1117232.0,60.85
TCS,EQ,2021-06-07,3143.75,3145.0,3190.45,3133.6,3187.0,3183.2,3157.52,2559821,8082689475.7,102542,1587945.0,62.03
TCS,EQ,2021-06-08,3183.2,3198.0,3231.0,3187.2,3199.35,3200.15,3212.89,2574057,8270159545.55,115327,1314327.0,51.06
TCS,EQ,2021-06-09,3200.15,3202.0,3220.0,3186.2,3199.7,3200.25,3202.19,1710925,5478705691.35,75025,996569.0,58.25
TCS,EQ,2021-06-10,3200.25,3210.0,3224.0,3193.0,3216.0,3216.8,3210.54,1874324,6017589512.15,100093,1002378.0,53.48
TCS,EQ,2021-06-11,3216.8,3211.55,3309.0,3211.0,3279.0,3273.8,3269.42,3452954,11289168561.4,139241,1428491.0,41.37
TCS,EQ,2021-06-14,3273.8,3279.0,3308.7,3270.35,3277.15,3276.35,3284.58,1847360,6067799808.6,82241,925400.0,50.09
TCS,EQ,2021-06-15,3276.35,3298.0,3298.0,3251.55,3262.0,3262.75,3275.11,1304985,4273970422.6,96054,694189.0,53.2
TCS,EQ,2021-06-16,3262.75,3262.1,3294.7,3253.0,3270.0,3274.35,3273.56,1635552,5354077782.45,92225,973246.0,59.51
TCS,EQ,2021-06-17,3274.35,3265.5,3336.05,3260.0,3328.0,3317.75,3295.52,2273413,7492087861.65,131862,1308141.0,57.54
TCS,EQ,2021-06-18,3317.75,3350.9,3358.0,3275.0,3303.0,3297.3,3312.52,3380431,11197761791.3,141335,1857893.0,54.96
TCS,EQ,2021-06-21,3297.3,3265.0,3286.0,3251.7,3273.0,3273.1,3270.48,1130569,3697504601.3,77545,567529.0,50.2
TCS,EQ,2021-06-22,3273.1,3304.0,3327.05,3285.0,3304.0,3301.2,3309.41,1708688,5654751060.65,91864,960829.0,56.23
TCS,EQ,2021-06-23,3301.2,3329.0,3329.0,3256.4,3267.3,3261.4,3277.84,1467104,4808928707.9,97430,960116.0,65.44
TCS,EQ,2021-06-24,3261.4,3284.0,3383.0,3278.5,3370.0,3373.6,3344.69,4155204,13897853675.1,191883,1837245.0,44.22
TCS,EQ,2021-06-25,3373.6,3375.25,3399.65,3350.0,3371.0,3380.8,3377.11,2722861,9195412962.85,112139,1582890.0,58.13
TCS,EQ,2021-06-28,3380.8,3391.5,3391.5,3333.0,3342.0,3336.75,3345.72,1355238,4534249770.0,80472,669783.0,49.42
TCS,EQ,2021-06-29,3336.75,3342.0,3366.3,3326.5,3335.25,3340.85,3344.11,1497322,5007216160.85,97261,874417.0,58.4
TCS,EQ,2021-06-30,3340.85,3346.0,3382.0,3338.5,3351.0,3345.75,3356.8,1693146,5683548098.95,101344,958794.0,56.63
TCS,EQ,2021-07-01,3345.75,3358.0,3362.0,3332.35,3338.0,3341.5,3343.83,990310,3311427478.8,63177,590638.0,59.64
TCS,EQ,2021-07-02,3341.5,3331.0,3339.7,3295.2,3329.0,3325.45,3311.83,1682274,5571406774.65,124870,885899.0,52.66
TCS,EQ,2021-07-05,3325.45,3342.0,3374.0,3302.0,3328.0,3321.0,3342.14,1972858,6593560506.9,113655,981734.0,49.76
TCS,EQ,2021-07-06,3321.0,3313.0,3328.0,3256.1,3273.65,3262.3,3285.26,2159420,7094262857.45,142732,1052180.0,48.73
TCS,EQ,2021-07-07,3262.3,3275.0,3282.7,3241.6,3275.85,3274.95,3264.79,2640710,8621356119.05,119862,1398154.0,52.95
TCS,EQ,2021-07-08,3274.95,3298.0,3298.0,3231.9,3253.0,3258.5,3264.38,2485811,8114642972.35,159147,1154747.0,46.45
TCS,EQ,2021-07-09,3258.5,3250.0,3282.0,3201.0,3211.8,3208.15,3232.37,6365067,20574274921.25,321370,2125726.0,33.4
TCS,EQ,2021-07-12,3208.15,3235.0,3236.0,3188.35,3198.4,3193.1,3212.9,1892226,6079523668.95,136133,960804.0,50.78
TCS,EQ,2021-07-13,3193.1,3214.0,3214.0,3175.0,3190.4,3187.55,3192.6,1809339,5776498373.75,119046,1151250.0,63.63
TCS,EQ,2021-07-14,3187.55,3187.0,3222.0,3185.0,3214.4,3214.55,3207.79,2044279,6557620557.05,121236,1175668.0,57.51
TCS,EQ,2021-07-15,3214.55,3227.6,3231.85,3194.0,3201.9,3202.95,3207.01,2232968,7161160396.0,134474,1419357.0,63.56
TCS,EQ,2021-07-16,3202.95,3213.0,3219.85,3192.0,3194.5,3194.8,3202.38,1256526,4023879474.8,90365,762190.0,60.66
TCS,EQ,2021-07-19,3194.8,3180.0,3199.8,3176.0,3184.9,3184.6,3185.26,1597058,5087041968.65,78047,1033190.0,64.69
TCS,EQ,2021-07-20,3184.6,3184.6,3215.0,3156.15,3203.85,3205.8,3187.48,1811945,5775540904.05,132943,1090944.0,60.21
TCS,EQ,2021-07-22,3205.8,3190.0,3224.95,3190.0,3214.7,3216.35,3212.15,2859334,9184601700.55,121867,1999067.0,69.91
TCS,EQ,2021-07-23,3216.35,3230.0,3241.55,3206.65,3210.0,3212.85,3225.77,1776193,5729596471.6,100269,1119762.0,63.04
TCS,EQ,2021-07-26,3212.85,3200.0,3224.25,3190.85,3200.35,3197.55,3205.52,1259611,4037709192.05,87600,760050.0,60.34
TCS,EQ,2021-07-27,3197.55,3200.0,3210.0,3161.15,3187.95,3182.95,3185.06,1121367,3571616645.05,79117,736732.0,65.7
TCS,EQ,2021-07-28,3182.95,3188.0,3204.45,3132.4,3199.9,3197.8,3169.59,1660654,5263594035.55,113534,954569.0,57.48
TCS,EQ,2021-07-29,3197.8,3200.25,3225.45,3190.3,3194.0,3195.8,3207.56,1731997,5555484672.65,123060,1099206.0,63.46
TCS,EQ,2021-07-30,3195.8,3219.0,3223.5,3162.35,3167.7,3167.45,3191.59,2999943,9574588335.95,140915,2166295.0,72.21
TCS,EQ,2021-08-02,3167.45,3180.0,3224.9,3167.0,3220.0,3219.4,3199.51,2608669,8346453822.5,112175,1907700.0,73.13
TCS,EQ,2021-08-03,3219.4,3229.0,3290.0,3218.95,3278.5,3284.9,3265.75,3804735,12425311115.35,169947,2236727.0,58.79
TCS,EQ,2021-08-04,3284.9,3300.0,3305.2,3261.2,3275.0,3273.95,3280.85,2929598,9611565427.2,97356,1989255.0,67.9
TCS,EQ,2021-08-05,3273.95,3275.0,3315.0,3262.5,3282.15,3283.95,3291.59,2534521,8342597223.05,101103,1358151.0,53.59
TCS,EQ,2021-08-06,3283.95,3272.55,3324.0,3265.0,3311.0,3309.8,3299.35,2292362,7563309162.25,102596,1459676.0,63.68
TCS,EQ,2021-08-09,3309.8,3323.9,3337.0,3310.0,3321.0,3322.7,3323.8,1510489,5020566711.25,96243,969058.0,64.16
TCS,EQ,2021-08-10,3322.7,3315.6,3349.9,3315.6,3330.5,3333.9,3334.47,2040777,6804914788.2,100513,1237530.0,60.64
TCS,EQ,2021-08-11,3333.9,3350.0,3360.0,3327.1,3348.0,3344.2,3344.63,1929707,6454161673.5,104272,1138089.0,58.98
TCS,EQ,2021-08-12,3344.2,3326.0,3368.0,3326.0,3347.0,3351.75,3353.87,1310205,4394255743.65,84190,824872.0,62.96
TCS,EQ,2021-08-13,3351.75,3360.75,3480.0,3357.5,3456.05,3463.4,3438.94,4363584,15006082710.35,217264,2132472.0,48.87
TCS,EQ,2021-08-16,3463.4,3460.0,3494.35,3436.5,3464.75,3472.95,3470.4,2083489,7230549749.25,120736,1177803.0,56.53
TCS,EQ,2021-08-17,3472.95,3482.1,3560.8,3463.0,3548.0,3553.05,3523.43,4336019,15277648941.65,189016,2704831.0,62.38
TCS,EQ,2021-08-18,3553.05,3573.85,3595.0,3536.6,3559.8,3560.55,3564.21,2631309,9378550368.2,190233,1723543.0,65.5
TCS,EQ,2021-08-20,3560.55,3506.0,3575.0,3500.0,3551.6,3559.5,3553.61,2836148,10078573269.05,146932,1848299.0,65.17
TCS,EQ,2021-08-23,3559.5,3580.0,3673.0,3561.9,3635.0,3637.4,3636.99,3744176,13617518913.15,182578,1842890.0,49.22
TCS,EQ,2021-08-24,3637.4,3657.0,3667.35,3594.4,3615.05,3613.2,3626.54,2511141,9106741534.1,140873,1556733.0,61.99
TCS,EQ,2021-08-25,3613.2,3610.0,3697.75,3607.05,3665.0,3659.0,3667.15,2123263,7786317794.0,132939,995370.0,46.88
TCS,EQ,2021-08-26,3659.0,3660.0,3687.6,3647.9,3655.0,3671.85,3666.49,1902533,6975627265.6,111272,1154816.0,60.7
TCS,EQ,2021-08-27,3671.85,3666.0,3729.5,3651.1,3715.0,3720.15,3704.47,3944728,14613115000.85,146958,2524643.0,64.0
TCS,EQ,2021-08-30,3720.15,3715.0,3740.35,3687.6,3709.0,3701.3,3717.61,2033114,7558326821.9,120886,1349616.0,66.38
TCS,EQ,2021-08-31,3701.3,3709.4,3804.1,3703.45,3797.9,3786.45,3763.43,3207480,12071111288.25,118247,1862272.0,58.06
TCS,EQ,2021-09-01,3786.45,3796.0,3816.7,3707.0,3715.0,3714.95,3742.07,2643336,9891548398.7,159880,1863636.0,70.5
TCS,EQ,2021-09-02,3714.95,3734.0,3859.15,3722.0,3827.9,3836.75,3798.12,3403717,12927723346.45,147951,2036113.0,59.82
TCS,EQ,2021-09-03,3836.75,3825.0,3856.9,3804.55,3835.0,3842.05,3830.31,1746812,6690825623.35,110739,916975.0,52.49
TCS,EQ,2021-09-06,3842.05,3849.7,3877.6,3814.0,3847.9,3852.0,3842.72,1723693,6623670538.95,111169,978295.0,56.76
TCS,EQ,2021-09-07,3852.0,3864.0,3869.95,3808.25,3823.85,3815.9,3834.63,1585039,6078043781.7,97123,1010493.0,63.75
TCS,EQ,2021-09-08,3815.9,3810.0,3815.0,3756.0,3777.0,3774.15,3798.07,4147175,15751252747.1,122519,3355232.0,80.9
TCS,EQ,2021-09-09,3774.15,3789.7,3808.7,3765.0,3793.0,3791.4,3787.1,1441148,5457774387.45,124377,720189.0,49.97
TCS,EQ,2021-09-13,3791.4,3767.0,3852.4,3767.0,3841.5,3845.35,3828.3,1691473,6475463794.9,109836,789494.0,46.67
TCS,EQ,2021-09-14,3845.35,3849.95,3896.5,3825.0,3880.1,3885.9,3873.73,1991188,7713316318.1,104679,1273237.0,63.94
TCS,EQ,2021-09-15,3885.9,3882.1,3980.0,3866.0,3950.0,3954.55,3929.4,2461369,9671698399.65,120015,1222171.0,49.65
TCS,EQ,2021-09-16,3954.55,3930.0,3981.75,3892.1,3903.05,3903.3,3931.95,2946666,11586139448.2,123851,2125781.0,72.14
TCS,EQ,2021-09-17,3903.3,3920.0,3945.0,3805.0,3826.55,3827.85,3851.08,6477148,24944046353.1,155142,4501470.0,69.5
TCS,EQ,2021-09-20,3827.85,3809.0,3871.0,3807.85,3820.05,3823.5,3837.22,2002008,7682147330.75,120832,1112498.0,55.57
TCS,EQ,2021-09-21,3823.5,3858.0,3871.55,3821.65,3861.95,3862.95,3850.74,1568129,6038455605.45,99059,851956.0,54.33
TCS,EQ,2021-09-22,3862.95,3862.5,3896.85,3852.45,3856.75,3862.15,3873.71,1744067,6756003293.95,93000,1015045.0,58.2
TCS,EQ,2021-09-23,3862.15,3870.0,3879.0,3835.0,3872.0,3869.25,3859.54,2003869,7734019886.4,131024,1396484.0,69.69
TCS,EQ,2021-09-24,3869.25,3890.0,3944.4,3855.0,3878.75,3871.3,3908.95,2320754,9071718889.85,185756,1308031.0,56.36
TCS,EQ,2021-09-27,3871.3,3900.0,3904.0,3802.9,3839.0,3836.95,3842.81,1673362,6430415744.6,126569,989998.0,59.16
TCS,EQ,2021-09-28,3836.95,3850.0,3850.0,3751.25,3777.05,3779.15,3784.75,2253075,8527330472.4,140925,1558553.0,69.17
TCS,EQ,2021-09-29,3779.15,3759.8,3806.0,3722.15,3794.55,3791.9,3767.14,2489161,9377015958.3,138418,1548275.0,62.2
TCS,EQ,2021-09-30,3791.9,3805.0,3805.0,3750.1,3778.7,3775.55,3773.28,2252412,8498981489.3,145940,1546273.0,68.65
TCS,EQ,2021-10-01,3775.55,3781.75,3810.0,3725.0,3728.65,3730.2,3747.99,1578374,5915725343.65,132388,916682.0,58.08
TCS,EQ,2021-10-04,3730.2,3724.8,3783.65,3707.45,3779.0,3773.3,3762.58,1356860,5105290641.5,82301,783170.0,57.72
TCS,EQ,2021-10-05,3773.3,3754.0,3840.0,3741.6,3839.1,3833.3,3785.15,1877966,7108385858.15,107053,1088332.0,57.95
TCS,EQ,2021-10-06,3833.3,3836.0,3857.45,3795.0,3813.8,3810.9,3830.18,1678154,6427634316.05,105524,949703.0,56.59
TCS,EQ,2021-10-07,3810.9,3830.0,3899.0,3820.05,3898.0,3892.9,3868.01,1647233,6371521151.0,100510,693631.0,42.11
TCS,EQ,2021-10-08,3892.9,3925.0,3989.9,3900.0,3943.0,3935.65,3947.83,2934339,11584283174.7,178433,1040830.0,35.47
TCS,EQ,2021-10-11,3935.65,3755.0,3757.5,3660.0,3687.95,3685.6,3702.67,11845402,43859658074.25,704881,6606303.0,55.77
TCS,EQ,2021-10-12,3685.6,3706.0,3707.0,3630.6,3656.2,3652.85,3658.54,5752877,21047120430.0,371571,3799131.0,66.04
TCS,EQ,2021-10-13,3652.85,3650.0,3675.45,3645.0,3658.05,3655.2,3655.85,3545655,12962366655.15,228263,2564283.0,72.32
TCS,EQ,2021-10-14,3655.2,3625.0,3670.0,3608.2,3614.8,3611.45,3626.77,6442299,23364720249.3,406019,4714726.0,73.18
TCS,EQ,2021-10-18,3611.45,3603.45,3652.7,3601.45,3649.0,3647.15,3631.23,3590107,13036517799.15,213590,2407286.0,67.05
TCS,EQ,2021-10-19,3647.15,3669.0,3690.1,3625.2,3634.45,3634.15,3661.85,3135441,11481500581.85,191609,1815161.0,57.89
TCS,EQ,2021-10-20,3634.15,3612.0,3630.0,3578.3,3607.95,3608.85,3606.05,2933693,10579039337.05,175675,1685241.0,57.44
TCS,EQ,2021-10-21,3608.85,3604.1,3607.45,3511.25,3532.85,3532.5,3546.27,4871211,17274650004.55,295349,3125514.0,64.16
TCS,EQ,2021-10-22,3532.5,3560.0,3561.6,3485.0,3501.85,3498.85,3511.44,2691670,9451650099.45,163976,1700467.0,63.18
TCS,EQ,2021-10-25,3498.85,3503.0,3514.55,3450.0,3491.0,3492.95,3477.23,2595594,9025471433.6,139684,1627737.0,62.71
TCS,EQ,2021-10-26,3492.95,3494.5,3529.0,3475.0,3485.9,3482.6,3494.69,3878763,13555085104.1,155172,2821225.0,72.74
TCS,EQ,2021-10-27,3482.6,3483.0,3511.25,3483.0,3488.45,3489.75,3495.53,2510813,8776620129.0,122328,1766894.0,70.37
TCS,EQ,2021-10-28,3489.75,3518.0,3518.0,3415.0,3423.0,3421.65,3450.19,2424942,8366511722.1,187690,1497979.0,61.77
TCS,EQ,2021-10-29,3421.65,3400.05,3461.0,3385.95,3404.0,3397.75,3424.21,3960501,13561601567.6,241935,2238879.0,56.53
TCS,EQ,2021-11-01,3397.75,3437.95,3487.0,3412.95,3482.35,3476.4,3445.74,2020718,6962871688.9,154841,1166862.0,57.74
TCS,EQ,2021-11-02,3476.4,3494.0,3513.6,3469.75,3484.0,3484.2,3490.81,3087414,10777567152.9,134659,2067119.0,66.95
TCS,EQ,2021-11-03,3484.2,3504.2,3519.9,3466.05,3488.0,3492.25,3492.58,1537639,5370327266.85,98779,791208.0,51.46
TCS,EQ,2021-11-04,3492.25,3512.95,3513.25,3505.0,3508.65,3508.65,3509.12,328991,1154468248.3,42244,246904.0,75.05
TCS,EQ,2021-11-08,3508.65,3548.0,3548.0,3481.2,3506.0,3502.75,3503.3,2526082,8849622221.8,144893,1652814.0,65.43
TCS,EQ,2021-11-09,3502.75,3508.0,3535.0,3496.0,3503.0,3505.7,3508.51,1782692,6254594395.95,90441,1106403.0,62.06
TCS,EQ,2021-11-10,3505.7,3498.0,3519.7,3480.2,3484.95,3484.3,3494.09,1516489,5298754955.55,115924,955899.0,63.03
TCS,EQ,2021-11-11,3484.3,3480.0,3510.05,3436.0,3505.0,3488.2,3464.62,1284514,4450347031.55,98386,614576.0,47.85
TCS,EQ,2021-11-12,3488.2,3506.0,3534.15,3485.7,3524.0,3526.05,3509.52,1747259,6132048785.7,98323,1086001.0,62.15
TCS,EQ,2021-11-15,3526.05,3528.0,3569.6,3528.0,3550.0,3553.3,3554.41,1809157,6430484084.55,113981,1104175.0,61.03
TCS,EQ,2021-11-16,3553.3,3569.0,3575.55,3542.0,3548.0,3556.4,3560.79,2013204,7168605743.85,105284,1371662.0,68.13
TCS,EQ,2021-11-17,3556.4,3550.6,3562.85,3506.4,3520.8,3521.9,3533.85,1632914,5770466506.8,126358,1033842.0,63.31
TCS,EQ,2021-11-18,3521.9,3515.15,3520.85,3451.6,3471.95,3475.7,3478.49,2136598,7432143867.4,135284,1367516.0,64.0
TCS,EQ,2021-11-22,3475.7,3478.4,3515.95,3440.3,3463.75,3458.4,3482.5,3167936,11032349106.2,169460,2146221.0,67.75
TCS,EQ,2021-11-23,3458.4,3445.0,3480.95,3407.8,3472.0,3464.25,3455.05,2153461,7440308037.35,160137,1449786.0,67.32
TCS,EQ,2021-11-24,3464.25,3472.2,3493.05,3424.0,3431.95,3443.3,3469.8,2161746,7500832834.1,163891,1640323.0,75.88
TCS,EQ,2021-11-25,3443.3,3443.9,3463.0,3434.05,3450.0,3445.9,3451.54,1849619,6384030188.95,102359,1294556.0,69.99
TCS,EQ,2021-11-26,3445.9,3425.0,3490.0,3411.9,3439.2,3446.85,3454.4,1941251,6705853480.8,156945,1152929.0,59.39
TCS,EQ,2021-11-29,3446.85,3447.15,3529.35,3406.45,3503.5,3502.0,3490.28,2981745,10407130645.3,206893,1648719.0,55.29
TCS,EQ,2021-11-30,3502.0,3491.0,3563.75,3491.0,3535.0,3529.15,3535.48,5588446,19757846113.05,208979,3849797.0,68.89
TCS,EQ,2021-12-01,3529.15,3535.0,3590.0,3535.0,3581.0,3577.8,3568.53,2102118,7501467334.9,177235,1311474.0,62.39
TCS,EQ,2021-12-02,3577.8,3589.2,3648.0,3574.1,3637.0,3642.9,3614.21,3152938,11395387802.95,146031,2208112.0,70.03
TCS,EQ,2021-12-03,3642.9,3646.45,3665.95,3630.85,3641.0,3640.45,3644.63,2486263,9061499107.35,136470,1904713.0,76.61
TCS,EQ,2021-12-06,3640.45,3640.45,3658.0,3522.0,3533.8,3536.4,3585.65,1849642,6632172778.45,117199,1050297.0,56.78
TCS,EQ,2021-12-07,3536.4,3562.5,3598.0,3524.3,3589.9,3584.5,3572.57,1484458,5303328386.25,107141,812623.0,54.74
TCS,EQ,2021-12-08,3584.5,3601.0,3646.45,3601.0,3624.0,3626.9,3631.02,1428660,5187489131.6,88625,826623.0,57.86
TCS,EQ,2021-12-09,3626.9,3610.0,3634.75,3566.0,3600.0,3601.75,3593.64,1567957,5634666502.4,100995,890952.0,56.82
TCS,EQ,2021-12-10,3601.75,3585.0,3642.0,3575.1,3630.0,3636.8,3611.25,1510718,5455578667.05,69648,833404.0,55.17
TCS,EQ,2021-12-13,3636.8,3650.0,3662.0,3601.7,3615.0,3609.65,3626.62,1883864,6832065637.6,93875,1329794.0,70.59
TCS,EQ,2021-12-14,3609.65,3605.0,3635.0,3576.7,3619.95,3623.8,3618.04,1747007,6320734400.1,105436,1216832.0,69.65
TCS,EQ,2021-12-15,3623.8,3620.0,3623.0,3558.15,3571.0,3570.35,3575.02,1603233,5731595939.6,109534,1141894.0,71.22
TCS,EQ,2021-12-16,3570.35,3582.0,3608.45,3570.0,3585.0,3581.6,3582.96,2072320,7425032318.85,93950,1560825.0,75.32
TCS,EQ,2021-12-17,3581.6,3602.5,3651.35,3573.7,3574.9,3584.35,3608.9,4333992,15640958964.15,213460,2677223.0,61.77
TCS,EQ,2021-12-20,3584.35,3589.0,3606.0,3510.15,3559.3,3556.9,3569.27,2312310,8253261975.1,146094,1243439.0,53.77
TCS,EQ,2021-12-21,3556.9,3582.65,3641.2,3566.4,3611.0,3608.3,3617.22,2340989,8467877601.9,118423,1470826.0,62.83
